id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_logo_in_search,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,professional_roles,accept_incomplete_resumes,experience,employment,adv_response_url,is_adv_vacancy,branding
86898261,False,Руководитель проектов по исследованию клиентского опыта,"{'id': '3529-3529-prof', 'name': 'Сбер для экспертов'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2023-09-19T09:12:38+0300,2023-09-19T09:12:38+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=86898261,True,,https://api.hh.ru/vacancies/86898261?host=hh.ru,https://hh.ru/vacancy/86898261,[],"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/5756157.png', '90': 'https://hhcdn.ru/employer-logo/5756156.png', 'original': 'https://hhcdn.ru/employer-logo-original/1033849.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Обязательный опыт проведения исследований по методике Customer Journey. Знания принципов построения разных типов CJM: целевые, фактические, типовые. Опыт проведения воркшопов. ', 'responsibility': 'Совместное с РО определение параметров MVP доработок. Поставка «клиентских деталей» до <highlighttext>аналитиков</highlighttext>. Создание рабочих групп по управлению клиентским опытом (по...'}",,,[],[],[],False,"[{'id': '134', 'name': 'Финансовый аналитик, инвестиционный аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,"{'type': 'MAKEUP', 'tariff': None}"
85966801,False,Продуктовый аналитик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Давыдковская улица', 'building': '16', 'lat': 55.721047, 'lng': 37.465721, 'description': None, 'raw': 'Москва, Давыдковская улица, 16', 'metro': None, 'metro_stations': [], 'id': '11559496'}",,,2023-09-25T17:39:00+0300,2023-09-25T17:39:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=85966801,True,,https://api.hh.ru/vacancies/85966801?host=hh.ru,https://hh.ru/vacancy/85966801,[],"{'id': '1911144', 'name': 'Performance Group', 'url': 'https://api.hh.ru/employers/1911144', 'alternate_url': 'https://hh.ru/employer/1911144', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/526603.png', '240': 'https://hhcdn.ru/employer-logo/2547890.png', '90': 'https://hhcdn.ru/employer-logo/2547889.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1911144', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы с Google Analytics, Яндекс Метрика, Appmetrica, FireBase, Power BI, <highlighttext>Data</highlighttext> Studio. Не бояться работать с большими массивами данных...', 'responsibility': 'Целом, проводить A/B-тесты. Формировать <highlighttext>data</highlighttext> strategy, поддерживать и развивать структуру данных и событийную. Модель. Искать точки роста и...'}",,,[],[],[],False,"[{'id': '164', 'name': 'Продуктовый аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,"{'type': 'MAKEUP', 'tariff': None}"
86153784,False,Технический писатель,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': None, 'to': 150000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Остаповский проезд', 'building': '3с26', 'lat': 55.724789, 'lng': 37.699346, 'description': None, 'raw': 'Москва, Остаповский проезд, 3с26', 'metro': {'station_name': 'Волгоградский проспект', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.31', 'line_id': '7', 'lat': 55.725546, 'lng': 37.685197}, 'metro_stations': [{'station_name': 'Волгоградский проспект', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.31', 'line_id': '7', 'lat': 55.725546, 'lng': 37.685197}, {'station_name': 'Угрешская', 'line_name': 'МЦК', 'station_id': '95.528', 'line_id': '95', 'lat': 55.718333, 'lng': 37.697778}], 'id': '2990430'}",,,2023-09-17T23:06:25+0300,2023-09-17T23:06:25+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=86153784,,,https://api.hh.ru/vacancies/86153784?host=hh.ru,https://hh.ru/vacancy/86153784,[],"{'id': '24947', 'name': 'АСТ', 'url': 'https://api.hh.ru/employers/24947', 'alternate_url': 'https://hh.ru/employer/24947', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/226858.png', '240': 'https://hhcdn.ru/employer-logo/945198.png', '90': 'https://hhcdn.ru/employer-logo/945197.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=24947', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее техническое образование. Опыт работы в роли <highlighttext>аналитика</highlighttext> или технического писателя от 1 года. Аналитический склад ума, умение структурировать информацию...', 'responsibility': 'Информационная безопасность (аудит и аутсорсинг информационной безопасности). Разработка программного обеспечения (Big <highlighttext>Data</highlighttext>; высоконагруженные системы с разнообразным стеком технологии). '}",,,[],[],[],False,"[{'id': '126', 'name': 'Технический писатель'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,
87204348,False,Data Analyst (Strategy),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2023-09-22T12:54:18+0300,2023-09-22T12:54:18+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=87204348,True,,https://api.hh.ru/vacancies/87204348?host=hh.ru,https://hh.ru/vacancy/87204348,[],"{'id': '567799', 'name': 'red_mad_robot', 'url': 'https://api.hh.ru/employers/567799', 'alternate_url': 'https://hh.ru/employer/567799', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3764255.png', '240': 'https://hhcdn.ru/employer-logo/3764256.png', 'original': 'https://hhcdn.ru/employer-logo-original/830843.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=567799', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'SQL (на уровне опытного пользователя), в идеале - Clickhouse. Python (минимум на среднем уровне). Опыт визуализации и построения отчетов и дэшбордов...', 'responsibility': '...совместно с командой Продуктовой <highlighttext>Аналитики</highlighttext>. Принимать участие в поиске источников данных для рыночной и стратегической <highlighttext>аналитики</highlighttext> и сотрудничать с командой...'}",,,[],[],[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,"{'type': 'MAKEUP', 'tariff': None}"
83376068,False,Data scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': '1-й Земельный переулок', 'building': '1', 'lat': 55.769423, 'lng': 37.559371, 'description': None, 'raw': 'Москва, 1-й Земельный переулок, 1', 'metro': None, 'metro_stations': [], 'id': '6209898'}",,,2023-09-25T10:02:33+0300,2023-09-25T10:02:33+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83376068,True,,https://api.hh.ru/vacancies/83376068?host=hh.ru,https://hh.ru/vacancy/83376068,[],"{'id': '2800', 'name': 'Группа Актион', 'url': 'https://api.hh.ru/employers/2800', 'alternate_url': 'https://hh.ru/employer/2800', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/4102404.png', '90': 'https://hhcdn.ru/employer-logo/4102403.png', 'original': 'https://hhcdn.ru/employer-logo-original/915431.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2800', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее техническое образование. Python, MSSQL, PostgreSQL, MSExcel, математическая статистика. Аналитический склад ума, высокий уровень концентрации, внимательность, склонность к аналитической работе.', 'responsibility': 'Построение статистических моделей: оценка вероятности оттока клиентов, скоринг лидов кампаний исходящего телемаркетинга, текстовая <highlighttext>аналитика</highlighttext>. Сегментация клиентской базы: кластерный анализ. '}",,,[],[],[],False,"[{'id': '165', 'name': 'Дата-сайентист'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,"{'type': 'MAKEUP', 'tariff': None}"
84846219,False,Analyst DWH (Управление валидации),"{'id': '3529-3529-data', 'name': 'Сбер. Data Science'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Кутузовский проспект', 'building': '32к1', 'lat': 55.741338, 'lng': 37.531127, 'description': None, 'raw': 'Москва, Кутузовский проспект, 32к1', 'metro': {'station_name': 'Кутузовская', 'line_name': 'Филевская', 'station_id': '4.73', 'line_id': '4', 'lat': 55.740544, 'lng': 37.5341}, 'metro_stations': [{'station_name': 'Кутузовская', 'line_name': 'Филевская', 'station_id': '4.73', 'line_id': '4', 'lat': 55.740544, 'lng': 37.5341}, {'station_name': 'Кутузовская', 'line_name': 'МЦК', 'station_id': '95.536', 'line_id': '95', 'lat': 55.740833, 'lng': 37.533333}], 'id': '731097'}",,,2023-09-08T16:11:08+0300,2023-09-08T16:11:08+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=84846219,True,,https://api.hh.ru/vacancies/84846219?host=hh.ru,https://hh.ru/vacancy/84846219,[],"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/5756157.png', '90': 'https://hhcdn.ru/employer-logo/5756156.png', 'original': 'https://hhcdn.ru/employer-logo-original/1033849.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Понимание архитектуры хранилищ данных, ETL-процессов. Знания методов математической статистики. Опыт практической работы с Hadoop. Опыт <highlighttext>аналитики</highlighttext>/разработки хранилищ данных...', 'responsibility': 'Проверка соответствия данных бизнес-требованиям. Анализ распределения, доверительных интервалов, выбросов, корреляции атрибутов. Разработка методологии и реализация тестов для анализа качества...'}",,,[],[],[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,"{'type': 'MAKEUP', 'tariff': None}"
85899488,False,Investment Analyst,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Алтуфьевское шоссе', 'building': '33Г', 'lat': 55.862479, 'lng': 37.577481, 'description': None, 'raw': 'Москва, Алтуфьевское шоссе, 33Г', 'metro': {'station_name': 'Окружная', 'line_name': 'МЦК', 'station_id': '95.515', 'line_id': '95', 'lat': 55.848889, 'lng': 37.571111}, 'metro_stations': [{'station_name': 'Окружная', 'line_name': 'МЦК', 'station_id': '95.515', 'line_id': '95', 'lat': 55.848889, 'lng': 37.571111}, {'station_name': 'Отрадное', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.97', 'line_id': '9', 'lat': 55.864273, 'lng': 37.605066}], 'id': '1496666'}",,,2023-08-28T17:39:52+0300,2023-08-28T17:39:52+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=85899488,,,https://api.hh.ru/vacancies/85899488?host=hh.ru,https://hh.ru/vacancy/85899488,[],"{'id': '3416994', 'name': 'IXcellerate', 'url': 'https://api.hh.ru/employers/3416994', 'alternate_url': 'https://hh.ru/employer/3416994', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1004247.PNG', '90': 'https://hhcdn.ru/employer-logo/5637768.png', '240': 'https://hhcdn.ru/employer-logo/5637769.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3416994', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Finance / economics / engineering major. Background in BIG-4 / banks / PEs for 2+ years. Experience in financial modeling. ', 'responsibility': 'Financial modeling (preparation and update). Preparation of business cases and presentations for the top-management and the Board of Directors. '}",,,[],[],[],False,"[{'id': '134', 'name': 'Финансовый аналитик, инвестиционный аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,
85204262,False,B2B API Product Analyst,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Большой Саввинский переулок', 'building': '12с16', 'lat': 55.731039, 'lng': 37.560691, 'description': None, 'raw': 'Москва, Большой Саввинский переулок, 12с16', 'metro': {'station_name': 'Спортивная', 'line_name': 'Сокольническая', 'station_id': '1.135', 'line_id': '1', 'lat': 55.722388, 'lng': 37.562041}, 'metro_stations': [{'station_name': 'Спортивная', 'line_name': 'Сокольническая', 'station_id': '1.135', 'line_id': '1', 'lat': 55.722388, 'lng': 37.562041}], 'id': '12695180'}",,,2023-09-11T19:56:06+0300,2023-09-11T19:56:06+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=85204262,,,https://api.hh.ru/vacancies/85204262?host=hh.ru,https://hh.ru/vacancy/85204262,[],"{'id': '697715', 'name': 'Ostrovok.ru', 'url': 'https://api.hh.ru/employers/697715', 'alternate_url': 'https://hh.ru/employer/697715', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1121971.png', '90': 'https://hhcdn.ru/employer-logo/6108473.png', '240': 'https://hhcdn.ru/employer-logo/6108474.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=697715', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Сможешь работать со сложными структурами данных. Имеешь базовое понимание Big <highlighttext>data</highlighttext> (большие данные) и готов научиться с ними работать (мы...', 'responsibility': 'Участвовать в развитии интеграционных сервисов. Искать инсайты, узкие места и точки роста продукта. Строить дашборды. Поддерживать команды при постанализе релиза...'}",,,[],[],[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,
86686326,False,Data scientist / Аналитик риск-моделей,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 120000, 'to': 300000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'МКАД, 69-й километр, внешняя сторона', 'building': 'к1', 'lat': 55.865904, 'lng': 37.399713, 'description': None, 'raw': 'Москва, МКАД, 69-й километр, внешняя сторона, к1', 'metro': {'station_name': 'Сходненская', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.138', 'line_id': '7', 'lat': 55.84926, 'lng': 37.44076}, 'metro_stations': [{'station_name': 'Сходненская', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.138', 'line_id': '7', 'lat': 55.84926, 'lng': 37.44076}], 'id': '2680768'}",,,2023-09-13T17:41:36+0300,2023-09-13T17:41:36+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=86686326,True,,https://api.hh.ru/vacancies/86686326?host=hh.ru,https://hh.ru/vacancy/86686326,[],"{'id': '1213725', 'name': 'МФК ВЭББАНКИР', 'url': 'https://api.hh.ru/employers/1213725', 'alternate_url': 'https://hh.ru/employer/1213725', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2292672.jpeg', '240': 'https://hhcdn.ru/employer-logo/2292673.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/462703.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1213725', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее математическое или техническое образование (предпочтительно: МГУ, МФТИ, МФТИ, МГТУ им. Баумана). Опыт построения моделей от 2-х лет. ', 'responsibility': 'Построение вероятностных скоринговых моделей. Анализ имеющихся и новых источников данных и эффективное использование их для процесса принятия решений. '}",,,[],[],[],False,"[{'id': '134', 'name': 'Финансовый аналитик, инвестиционный аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,"{'type': 'MAKEUP', 'tariff': None}"
86977892,False,Аналитик DWH,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Холодильный переулок', 'building': '3', 'lat': 55.708394, 'lng': 37.625397, 'description': None, 'raw': 'Москва, Холодильный переулок, 3', 'metro': None, 'metro_stations': [], 'id': '12432875'}",,,2023-09-20T12:09:50+0300,2023-09-20T12:09:50+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=86977892,True,,https://api.hh.ru/vacancies/86977892?host=hh.ru,https://hh.ru/vacancy/86977892,[],"{'id': '1002298', 'name': 'ITFB Group', 'url': 'https://api.hh.ru/employers/1002298', 'alternate_url': 'https://hh.ru/employer/1002298', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/932537.png', '240': 'https://hhcdn.ru/employer-logo/4170701.png', '90': 'https://hhcdn.ru/employer-logo/4170700.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1002298', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Умение читать SQL. Знания методов моделирования и описания процессов (EPC, BPMN 2.0). Высшее техническое образование. Наличие опыта аналитической работы...', 'responsibility': 'Профилирование источников данных. Моделирование детального слоя в нотации <highlighttext>Data</highlighttext> Vault 2.0 [Greenplum]. Проектирование загрузки данных в raw-слой и...'}",,,[],[],[],False,"[{'id': '148', 'name': 'Системный аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,"{'type': 'CONSTRUCTOR', 'tariff': 'BASIC'}"
85720629,False,Web-Аналитик (аналитика сайтов + настройки data-инструментов) в международную розничную компанию,,False,True,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2023-09-05T12:04:03+0300,2023-09-05T12:04:03+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=85720629,,,https://api.hh.ru/vacancies/85720629?host=hh.ru,https://hh.ru/vacancy/85720629,[],"{'id': '9017898', 'name': 'Коныгина Анастасия Игоревна', 'url': 'https://api.hh.ru/employers/9017898', 'alternate_url': 'https://hh.ru/employer/9017898', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/5562933.png', '90': 'https://hhcdn.ru/employer-logo/5562932.png', 'original': 'https://hhcdn.ru/employer-logo-original/985528.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9017898', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'переходит на GA4 как серьезно другой подход к web-<highlighttext>аналитике</highlighttext> и надо хорошо отстроить как раз GA4. - ', 'responsibility': 'Обсудим позицию Web <highlighttext>Аналитик</highlighttext>. С человеком. 1. Который как web-<highlighttext>аналитик</highlighttext> 2+ лет делает привычное-понятное: улучшает и оптимизирует...'}",,,[],[],[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,
86943984,False,Социолог-аналитик (Начальник аналитического отдела),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 90000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Трубниковский переулок', 'building': '15с1', 'lat': 55.75422267149225, 'lng': 37.58637324731557, 'description': None, 'raw': 'Москва, Трубниковский переулок, 15с1', 'metro': None, 'metro_stations': [], 'id': '10673461'}",,,2023-09-19T19:38:32+0300,2023-09-19T19:38:32+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=86943984,,,https://api.hh.ru/vacancies/86943984?host=hh.ru,https://hh.ru/vacancy/86943984,[],"{'id': '4064140', 'name': 'ФГБНУ Институт Изучения Детства, Семьи и Воспитания', 'url': 'https://api.hh.ru/employers/4064140', 'alternate_url': 'https://hh.ru/employer/4064140', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/995983.jpg', '90': 'https://hhcdn.ru/employer-logo/5604728.jpeg', '240': 'https://hhcdn.ru/employer-logo/5604729.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4064140', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы от 3х лет в качестве социолога-<highlighttext>аналитика</highlighttext>, ведущего <highlighttext>аналитика</highlighttext>, специалиста по исследованиям. Хорошая методическая база: мат.статистика; навык...', 'responsibility': 'Разработка программы исследования, технического задания, инструментария. Проведение и координация полевых исследований (качественные и количественные). Модерирование фокус-групп, проведение экспертных интервью. '}",,,[],[],[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,
87200109,False,Product/Data Analyst (Фильтры),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2023-09-22T12:02:57+0300,2023-09-22T12:02:57+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=87200109,,,https://api.hh.ru/vacancies/87200109?host=hh.ru,https://hh.ru/vacancy/87200109,[],"{'id': '87021', 'name': 'WILDBERRIES', 'url': 'https://api.hh.ru/employers/87021', 'alternate_url': 'https://hh.ru/employer/87021', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1042808.jpg', '240': 'https://hhcdn.ru/employer-logo/5791989.jpeg', '90': 'https://hhcdn.ru/employer-logo/5791988.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=87021', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Уверенные знания в области высшей математики, с практическим применением на проектах. Опыт поиска и устранения аномалий в данных. ', 'responsibility': 'Обработка большого массива пользовательских данных. Понимание построения логики дерева илфьтров. Привязка фильтров к пользовательскому запросу. Анализ пользовательского поведения. '}",,,[],[],[],False,"[{'id': '164', 'name': 'Продуктовый аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,
77527309,False,Главный администратор данных (Chief Data Steward),"{'id': 'mts-3776-it', 'name': '«МТС», Digital'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'проспект Андропова', 'building': '18к9', 'lat': 55.691684, 'lng': 37.66062, 'description': None, 'raw': 'Москва, проспект Андропова, 18к9', 'metro': {'station_name': 'Технопарк', 'line_name': 'Замоскворецкая', 'station_id': '2.512', 'line_id': '2', 'lat': 55.695, 'lng': 37.664167}, 'metro_stations': [{'station_name': 'Технопарк', 'line_name': 'Замоскворецкая', 'station_id': '2.512', 'line_id': '2', 'lat': 55.695, 'lng': 37.664167}], 'id': '1226079'}",,,2023-09-04T10:51:27+0300,2023-09-04T10:51:27+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=77527309,True,,https://api.hh.ru/vacancies/77527309?host=hh.ru,https://hh.ru/vacancy/77527309,[],"{'id': '3776', 'name': 'МТС', 'url': 'https://api.hh.ru/employers/3776', 'alternate_url': 'https://hh.ru/employer/3776', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1077164.png', '240': 'https://hhcdn.ru/employer-logo/5929286.png', '90': 'https://hhcdn.ru/employer-logo/5929285.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3776', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Опыт работы в области <highlighttext>Data</highlighttext> Governance и/или <highlighttext>аналитике</highlighttext> данных. Опыт управленческой работы. Опыт работы с Каталогом данных (<highlighttext>Data</highlighttext> Catalog...', 'responsibility': 'Участие в разработке и внедрении методологии, процессов и процедур <highlighttext>Data</highlighttext> Governance. Участие в разработке инструментов <highlighttext>Data</highlighttext> Governance в качестве заказчика...'}",,,[],[],[],False,"[{'id': '40', 'name': 'Другое'}]",True,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,"{'type': 'MAKEUP', 'tariff': None}"
86391470,False,Продуктовый аналитик (Поиск),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2023-09-07T13:37:29+0300,2023-09-07T13:37:29+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=86391470,,,https://api.hh.ru/vacancies/86391470?host=hh.ru,https://hh.ru/vacancy/86391470,[],"{'id': '1272486', 'name': 'СберМаркет', 'url': 'https://api.hh.ru/employers/1272486', 'alternate_url': 'https://hh.ru/employer/1272486', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3899103.png', '240': 'https://hhcdn.ru/employer-logo/3899104.png', 'original': 'https://hhcdn.ru/employer-logo-original/864557.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1272486', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Опыт работы продуктовым <highlighttext>аналитиком</highlighttext> от 2х лет. Знание SQL, Python и методов статистики для проверки гипотез. Опыт дизайна и...', 'responsibility': ""Стать owner'ом продуктовой <highlighttext>аналитики</highlighttext> в команде “Поиска”: проводить исследования, совместно с командой продумывать метрики, выдвигать и проверять гипотезы, прогнозировать...""}",,,[],[],[],False,"[{'id': '164', 'name': 'Продуктовый аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,
